BlockNumber,BlobLengths
19975113,"1, 2, 1, 1"
19975114,6
19975115,0
19975116,"1, 3, 1, 1"
19975117,"1, 1, 1"
19975118,"1, 3, 1"
19975119,"1, 1, 1, 1"
19975120,0
19975121,"1, 1"
19975122,"3, 1"
19975123,0
19975124,6
19975125,0
19975126,"1, 1, 1, 1"
19975127,6
19975128,"1, 3, 1"
19975129,"1, 1"
19975130,0
19975131,1
19975132,"1, 1, 1, 1"
19975133,"3, 1"
19975134,"1, 1"
19975135,6
19975136,"1, 1"
19975137,"1, 1"
19975138,"1, 1"
19975139,"1, 1, 3, 1"
19975140,0
19975141,"1, 1, 1"
19975142,6
19975143,"1, 1, 1, 1, 1, 1"
19975144,0
19975145,0
19975146,"1, 1, 3, 1"
19975147,"1, 1, 1, 1"
19975148,"1, 2, 1, 1"
19975149,"3, 1, 1"
19975150,"1, 1"
19975151,6
19975152,"1, 1, 1"
19975153,"1, 1"
19975154,"1, 1, 3, 1"
19975155,"1, 1"
19975156,"1, 1"
19975157,0
19975158,"1, 1, 1, 1"
19975159,0
19975160,0
19975161,"1, 1, 3, 1"
19975162,0
19975163,0
19975164,0
19975165,"1, 1, 3, 1"
19975166,"1, 1, 1, 1, 1"
19975167,0
19975168,0
19975169,"1, 1, 1, 1"
19975170,"1, 1, 1"
19975171,6
19975172,"1, 1, 3, 1"
19975173,6
19975174,"1, 1, 1"
19975175,6
19975176,"1, 1, 3, 1"
19975177,0
19975178,6
19975179,6
19975180,"1, 1, 3, 1"
19975181,6
19975182,0
19975183,"1, 1, 1, 1, 1"
19975184,6
19975185,1
19975186,"3, 1, 1, 1"
19975187,"1, 1"
19975188,"1, 1"
19975189,1
19975190,"1, 1, 1"
19975191,6
19975192,"1, 3, 1, 1"
19975193,0
19975194,"1, 2, 1, 1"
19975195,"1, 1"
19975196,"1, 1, 3"
19975197,"1, 1, 1"
19975198,6
19975199,"1, 1"
19975200,6
19975201,"1, 3, 1, 1"
19975202,1
19975203,0
19975204,"1, 1"
19975205,6
19975206,1
19975207,"1, 3, 1, 1"
19975208,0
19975209,"1, 1, 1, 1"
19975210,6
19975211,"1, 3, 1"
19975212,1
19975213,"1, 1, 1"
19975214,0
19975215,0
19975216,"1, 3, 1, 1"
19975217,6
19975218,"1, 1"
19975219,0
19975220,"1, 1, 3"
19975221,"1, 1, 1, 1"
19975222,1
19975223,"1, 1"
19975224,"3, 1"
19975225,0
19975226,0
19975227,"1, 1, 1, 1, 1"
19975228,0
19975229,"1, 3, 1"
19975230,"1, 2, 1"
19975231,6
19975232,"1, 1, 1"
19975233,"1, 3, 1"
19975234,6
19975235,"1, 1"
19975236,6
19975237,"1, 1, 1"
19975238,0
19975239,"1, 3, 1, 1"
19975240,"1, 1"
19975241,0
19975242,6
19975243,"1, 1, 3"
19975244,6
19975245,0
19975246,0
19975247,"1, 1, 1, 1"
19975248,6
19975249,"1, 3, 1, 1"
19975250,0
19975251,"1, 1, 1"
19975252,1
19975253,0
19975254,"1, 1, 1, 3"
19975255,"1, 1"
19975256,0
19975257,"1, 1, 1"
19975258,6
19975259,"1, 1, 3, 1"
19975260,"1, 1, 1, 1"
19975261,"1, 1"
19975262,"1, 1, 1, 1"
19975263,0
19975264,"1, 1, 3, 1"
19975265,6
19975266,"1, 1, 1"
19975267,"1, 1"
19975268,"1, 1, 1"
19975269,6
19975270,0
19975271,"1, 1, 1, 3"
19975272,6
19975273,"1, 1, 1, 1"
19975274,"1, 1, 1"
19975275,"1, 2, 3"
19975276,"1, 1, 1"
19975277,0
19975278,"1, 1, 1"
19975279,"1, 1, 1"
19975280,0
19975281,"1, 1, 3, 1"
19975282,6
19975283,"1, 1, 1, 1"
19975284,6
19975285,0
19975286,0
19975287,"1, 1, 3, 1"
19975288,"1, 1, 1"
19975289,"1, 3, 1"
19975290,6
19975291,"1, 1"
19975292,0
19975293,"1, 3, 1, 1"
19975294,"1, 1, 1"
19975295,0
19975296,"1, 1, 1"
19975297,"1, 1"
19975298,"1, 3, 1"
19975299,0
19975300,"1, 1, 1"
19975301,0
19975302,1
19975303,"1, 1, 1, 3"
19975304,0
19975305,0
19975306,"1, 2, 1"
19975307,"1, 1, 1, 1"
19975308,0
19975309,"1, 1, 1"
19975310,6
19975311,"3, 1, 1"
19975312,"1, 1"
19975313,0
19975314,"1, 1"
19975315,"1, 3, 1"
19975316,"1, 1, 1"
19975317,0
19975318,"1, 1, 1"
19975319,"1, 3"
19975320,6
19975321,1
19975322,1
19975323,"1, 1"
19975324,1
19975325,3
19975326,"1, 1"
19975327,0
19975328,"1, 1"
19975329,1
19975330,0
19975331,"1, 1"
19975332,"1, 3"
19975333,6
19975334,"1, 2"
19975335,6
19975336,0
19975337,"1, 3, 1, 1"
19975338,0
19975339,"1, 1"
19975340,"1, 1"
19975341,"1, 1"
19975342,0
19975343,0
19975344,6
19975345,"1, 3, 1, 1"
19975346,6
19975347,"1, 3, 1, 1"
19975348,6
19975349,"1, 1, 1, 1, 1"
19975350,1
19975351,"1, 1, 1"
19975352,"1, 3"
19975353,1
19975354,1
19975355,0
19975356,"1, 1, 1"
19975357,"1, 1, 3, 1"
19975358,1
19975359,0
19975360,"1, 1, 1"
19975361,1
19975362,"1, 3"
19975363,0
19975364,0
19975365,"1, 1, 1"
19975366,0
19975367,"1, 1, 1"
19975368,"1, 3, 2"
19975369,6
19975370,6
19975371,1
19975372,0
19975373,"1, 1, 3, 1"
19975374,0
19975375,1
19975376,0
19975377,"1, 1, 1, 1, 1"
19975378,1
19975379,"1, 3"
19975380,6
19975381,"1, 1, 1, 1"
19975382,0
19975383,"1, 1"
19975384,0
19975385,"1, 1, 3, 1"
19975386,"1, 1, 1"
19975387,"1, 1"
19975388,"1, 1"
19975389,0
19975390,6
19975391,0
19975392,0
19975393,"1, 1, 1, 3"
19975394,0
19975395,"1, 1, 1, 1"
19975396,0
19975397,0
19975398,0
19975399,0
19975400,0
19975401,"1, 2, 1, 1"
19975402,0
19975403,"1, 3, 1, 1"
19975404,"1, 3, 1"
19975405,6
19975406,1
19975407,0
19975408,"1, 1, 3"
19975409,0
19975410,6
19975411,"1, 1, 1"
19975412,1
19975413,0
19975414,"1, 3, 1"
19975415,0
19975416,6
19975417,"1, 3, 1"
19975418,6
19975419,0
19975420,"1, 1, 1"
19975421,0
19975422,"1, 3, 1"
19975423,0
19975424,"1, 1"
19975425,1
19975426,"1, 1"
19975427,0
19975428,6
19975429,0
19975430,0
19975431,"1, 3, 1"
19975432,6
19975433,"1, 3"
19975434,6
19975435,"1, 1, 1, 1, 1"
19975436,6
19975437,"1, 3"
19975438,1
19975439,1
19975440,6
19975441,1
19975442,0
19975443,"1, 3, 1"
19975444,"1, 1"
19975445,1
19975446,"1, 1"
19975447,0
19975448,"1, 3, 1"
19975449,6
19975450,"1, 1"
19975451,1
19975452,0
19975453,"1, 1"
19975454,"1, 3, 1"
19975455,0
19975456,"1, 1, 1, 1"
19975457,6
19975458,"1, 1"
19975459,"1, 1"
19975460,1
19975461,0
19975462,"1, 3"
19975463,"1, 1"
19975464,0
19975465,"1, 1"
19975466,6
19975467,"1, 2, 2"
19975468,1
19975469,1
19975470,0
19975471,6
19975472,"1, 3, 1, 1"
19975473,0
19975474,"1, 1"
19975475,1
19975476,"1, 1"
19975477,"1, 1"
19975478,0
19975479,"1, 1, 3, 1"
19975480,6
19975481,"1, 1, 1"
19975482,6
19975483,"1, 1"
19975484,"1, 1"
19975485,6
19975486,0
19975487,"1, 1, 3"
19975488,6
19975489,"1, 1, 1"
19975490,"1, 1"
19975491,1
19975492,0
19975493,0
19975494,"1, 1, 1"
19975495,6
19975496,"1, 1, 3, 1"
19975497,0
19975498,"1, 1, 2, 1, 1"
19975499,1
19975500,1
19975501,"1, 1"
19975502,0
19975503,0
19975504,"1, 1, 3, 1"
19975505,0
19975506,"1, 1, 1, 1"
19975507,1
19975508,"1, 1"
19975509,"1, 1"
19975510,"1, 3"
19975511,0
19975512,0
19975513,0
19975514,0
19975515,"1, 3, 1, 1"
19975516,6
19975517,"1, 1"
19975518,1
19975519,"1, 1, 1"
19975520,0
19975521,0
19975522,"1, 3"
19975523,0
19975524,0
19975525,"1, 1, 1"
19975526,0
19975527,"1, 1"
19975528,1
19975529,"1, 3, 1"
19975530,1
19975531,0
19975532,"1, 1"
19975533,6
19975534,1
19975535,"1, 1"
19975536,1
19975537,"1, 2"
19975538,6
19975539,6
19975540,"1, 3, 1"
19975541,0
19975542,"1, 1"
19975543,6
19975544,"1, 1"
19975545,1
19975546,0
19975547,0
19975548,6
19975549,"1, 3, 1, 1"
19975550,0
19975551,6
19975552,"1, 3, 1, 1"
19975553,6
19975554,"1, 3"
19975555,6
19975556,"1, 3, 1"
19975557,"1, 1"
19975558,1
19975559,0
19975560,"1, 3, 1"
19975561,0
19975562,"1, 3, 1, 1"
19975563,0
19975564,0
19975565,0
19975566,"1, 3, 1, 1"
19975567,1
19975568,"1, 3"
19975569,"1, 1"
19975570,1
19975571,0
19975572,"1, 3"
19975573,6
19975574,6
19975575,"1, 1, 3, 1"
19975576,"1, 2, 3"
19975577,"1, 1, 1"
19975578,"1, 3, 1"
19975579,0
19975580,0
19975581,"1, 1, 1"
19975582,0
19975583,1
19975584,0
19975585,"1, 3, 1"
19975586,6
19975587,"1, 3, 1"
19975588,1
19975589,0
19975590,"1, 3"
19975591,0
19975592,"1, 3, 1, 1"
19975593,6
19975594,1
19975595,"1, 3, 1"
19975596,"1, 1"
19975597,6
19975598,1
19975599,6
19975600,0
19975601,"1, 1, 1"
19975602,0
19975603,1
19975604,0
19975605,0
19975606,0
19975607,0
19975608,1
19975609,0
19975610,6
19975611,"1, 3, 1, 1"
19975612,6
19975613,0
19975614,"1, 1, 3, 1"
19975615,"2, 1, 1, 1"
19975616,1
19975617,0
19975618,0
19975619,0
19975620,"1, 1, 1, 1, 1"
19975621,0
19975622,0
19975623,0
19975624,"1, 3, 1"
19975625,0
19975626,"1, 1"
19975627,6
19975628,"1, 1, 1, 3"
19975629,0
19975630,0
19975631,"1, 1, 1, 1"
19975632,0
19975633,0
19975634,6
19975635,"1, 1, 1"
19975636,"1, 1"
19975637,0
19975638,"1, 1, 3"
19975639,1
19975640,0
19975641,"1, 1"
19975642,0
19975643,0
19975644,"1, 1, 1, 1, 1, 1"
19975645,0
19975646,0
19975647,"1, 3, 1"
19975648,6
19975649,"1, 1"
19975650,0
19975651,6
19975652,0
19975653,0
19975654,1
19975655,0
19975656,"1, 2, 1, 1, 1"
19975657,"3, 1, 1, 1"
19975658,"1, 1, 1"
19975659,6
19975660,"1, 1, 1"
19975661,0
19975662,0
19975663,"1, 1, 3, 1"
19975664,1
19975665,0
19975666,"1, 1, 1"
19975667,0
19975668,0
19975669,0
19975670,6
19975671,"1, 3, 1, 1"
19975672,6
19975673,"1, 1"
19975674,1
19975675,"1, 1"
19975676,0
19975677,"1, 3"
19975678,0
19975679,"1, 1, 1"
19975680,0
19975681,1
19975682,0
19975683,0
19975684,"1, 1"
19975685,"1, 3"
19975686,"1, 1"
19975687,6
19975688,"1, 2, 1"
19975689,0
19975690,0
19975691,0
19975692,"1, 3, 1, 1"
19975693,1
19975694,"1, 1, 1"
19975695,1
19975696,0
19975697,1
19975698,0
19975699,"1, 3, 1"
19975700,1
19975701,1
19975702,6
19975703,"1, 1, 1"
19975704,0
19975705,"1, 3, 1"
19975706,0
19975707,1
19975708,"1, 1"
19975709,1
19975710,0
19975711,1
19975712,"1, 1"
19975713,0
19975714,0
19975715,"1, 3, 1, 1"
19975716,6
19975717,1
19975718,0
19975719,1
19975720,0
19975721,"1, 1"
19975722,6
19975723,"1, 3, 1, 1"
19975724,6
19975725,"1, 2, 1"
19975726,0
19975727,0
19975728,6
19975729,"1, 1"
19975730,"1, 1"
19975731,0
19975732,0
19975733,0
19975734,"1, 3, 1, 1"
19975735,0
19975736,1
19975737,"1, 1"
19975738,6
19975739,"1, 3"
19975740,"1, 1"
19975741,6
19975742,0
19975743,0
19975744,0
19975745,"1, 1, 1"
19975746,0
19975747,0
19975748,0
19975749,"1, 3, 1, 1"
19975750,0
19975751,0
19975752,0
19975753,0
19975754,"1, 2, 3"
19975755,0
19975756,"1, 1, 1, 1, 1, 1"
19975757,1
19975758,6
19975759,6
19975760,0
19975761,6
19975762,"1, 3, 1"
19975763,6
19975764,6
19975765,0
19975766,"1, 1, 3"
19975767,0
19975768,0
19975769,"1, 1, 1, 1"
19975770,0
19975771,0
19975772,0
19975773,0
19975774,0
19975775,"1, 3, 1, 1"
19975776,"1, 1, 1"
19975777,"1, 3, 1"
19975778,0
19975779,0
19975780,0
19975781,0
19975782,0
19975783,"1, 1, 2, 1, 1"
19975784,0
19975785,0
19975786,6
19975787,"1, 1, 3, 1"
19975788,0
19975789,0
19975790,"1, 1, 3, 1"
19975791,0
19975792,0
19975793,"1, 1, 1, 1, 1"
19975794,6
19975795,6
19975796,"1, 1, 3, 1"
19975797,"1, 1, 1"
19975798,0
19975799,"1, 1"
19975800,0
19975801,"1, 1, 3, 1"
19975802,0
19975803,0
19975804,0
19975805,6
19975806,0
19975807,0
19975808,0
19975809,0
19975810,"1, 1, 3, 1"
19975811,0
19975812,"1, 1, 3, 1"
19975813,0
19975814,0
19975815,6
19975816,"1, 1, 3, 1"
19975817,6
19975818,0
19975819,0
19975820,"1, 2, 1, 1, 1"
19975821,0
19975822,"1, 1, 3, 1"
19975823,0
19975824,"1, 3, 1, 1"
19975825,"1, 1, 1, 1"
19975826,"1, 3"
19975827,0
19975828,"1, 1"
19975829,0
19975830,6
19975831,6
19975832,0
19975833,0
19975834,0
19975835,0
19975836,"1, 3, 1, 1"
19975837,0
19975838,"1, 3, 1, 1"
19975839,"1, 1, 1"
19975840,0
19975841,"1, 1"
19975842,0
19975843,"1, 3"
19975844,6
19975845,6
19975846,6
19975847,0
19975848,0
19975849,"1, 1, 2, 1"
19975850,0
19975851,6
19975852,6
19975853,0
19975854,"1, 1, 3, 1"
19975855,0
19975856,0
19975857,"1, 3, 1, 1"
19975858,"1, 1, 1, 1"
19975859,6
19975860,1
19975861,6
19975862,0
19975863,0
19975864,"1, 3, 1"
19975865,0
19975866,6
19975867,0
19975868,0
19975869,"1, 3, 1, 1"
19975870,0
19975871,0
19975872,6
19975873,0
19975874,"1, 1, 1"
19975875,0
19975876,0
19975877,0
19975878,6
19975879,0
19975880,0
19975881,"1, 2, 3"
19975882,0
19975883,6
19975884,"1, 3, 1, 1"
19975885,"1, 1"
19975886,0
19975887,1
19975888,0
19975889,"1, 1, 1"
19975890,6
19975891,0
19975892,"1, 3, 1, 1"
19975893,0
19975894,0
19975895,0
19975896,"1, 1, 1, 1, 1"
19975897,"1, 1"
19975898,6
19975899,"1, 1"
19975900,6
19975901,"1, 3, 1"
19975902,6
19975903,1
19975904,0
19975905,1
19975906,1
19975907,"1, 1, 1"
19975908,0
19975909,1
19975910,0
19975911,0
19975912,"1, 3"
19975913,"2, 1, 1, 1"
19975914,0
19975915,0
19975916,0
19975917,"1, 3, 1, 1"
19975918,0
19975919,"1, 1"
19975920,"1, 1"
19975921,0
19975922,0
19975923,6
19975924,0
19975925,"1, 1, 1, 3"
19975926,6
19975927,1
19975928,"1, 1, 1, 1, 1"
19975929,"1, 1, 3, 1"
19975930,0
19975931,"1, 1, 1"
19975932,6
19975933,"1, 1"
19975934,0
19975935,0
19975936,"1, 1, 3, 1"
19975937,6
19975938,0
19975939,"1, 1, 1, 1, 1, 1"
19975940,"1, 1, 1, 1"
19975941,0
19975942,3
19975943,6
19975944,"1, 2, 1"
19975945,6
19975946,"1, 1, 1"
19975947,6
19975948,0
19975949,1
19975950,0
19975951,1
19975952,"1, 1, 3, 1"
19975953,"1, 1, 3"
19975954,"1, 1"
19975955,0
19975956,"1, 1, 1, 1, 1, 1"
19975957,"1, 1"
19975958,"1, 1"
19975959,0
19975960,0
19975961,"1, 3, 1"
19975962,"1, 1"
19975963,0
19975964,"1, 1, 1"
19975965,0
19975966,"1, 1"
19975967,"1, 3"
19975968,1
19975969,0
19975970,0
19975971,0
19975972,0
19975973,"1, 1, 1, 1"
19975974,6
19975975,0
19975976,"1, 3, 1, 1"
19975977,6
19975978,"1, 2, 1, 1"
19975979,"1, 3"
19975980,1
19975981,0
19975982,0
19975983,"1, 1"
19975984,0
19975985,"1, 3, 1"
19975986,0
19975987,0
19975988,"1, 1, 1"
19975989,"1, 1, 1"
19975990,1
19975991,0
19975992,"1, 3, 1"
19975993,0
19975994,6
19975995,"1, 1, 1"
19975996,6
19975997,1
19975998,0
19975999,"1, 3, 1"
19976000,"1, 1"
19976001,0
19976002,6
19976003,0
19976004,0
19976005,0
19976006,6
19976007,"1, 1, 1, 3"
19976008,0
19976009,"1, 1, 1"
19976010,6
19976011,0
19976012,"1, 2, 3"
19976013,"1, 1, 1"
19976014,6
19976015,"1, 1"
19976016,0
19976017,1
19976018,6
19976019,"3, 1, 1, 1"
19976020,"1, 1, 1"
19976021,1
19976022,6
19976023,1
19976024,"1, 1, 1"
19976025,6
19976026,"1, 1"
19976027,3
19976028,1
19976029,1
19976030,1
19976031,0
19976032,"1, 1"
19976033,6
19976034,0
19976035,"1, 3, 1, 1"
19976036,6
19976037,1
19976038,0
19976039,"1, 1, 1"
19976040,"1, 2"
19976041,"1, 1, 1"
19976042,6
19976043,"1, 3, 1, 1"
19976044,0
19976045,0
19976046,"1, 1"
19976047,6
19976048,0
19976049,"1, 1"
19976050,"1, 1"
19976051,0
19976052,0
19976053,0
19976054,"1, 3, 1, 1"
19976055,0
19976056,"1, 1"
19976057,0
19976058,1
19976059,"1, 1"
19976060,"1, 1, 1, 1"
19976061,"1, 3"
19976062,0
19976063,"1, 1"
19976064,"1, 1, 1"
19976065,1
19976066,"1, 1, 1"
19976067,"1, 1"
19976068,1
19976069,6
19976070,"1, 1, 3"
19976071,0
19976072,"1, 1, 1"
19976073,"1, 1"
19976074,1
19976075,6
19976076,"1, 1, 2, 1, 1"
19976077,"1, 1"
19976078,"1, 3"
19976079,0
19976080,0
19976081,6
19976082,0
19976083,0
19976084,"1, 1, 1, 1"
19976085,0
19976086,0
19976087,0
19976088,0
19976089,"1, 1, 3, 1"
19976090,"1, 1, 1, 1, 1, 1"
19976091,0
19976092,"1, 1"
19976093,0
19976094,0
19976095,0
19976096,0
19976097,0
19976098,"1, 1, 3, 1"
19976099,0
19976100,0
19976101,6
19976102,"1, 3, 1, 1"
19976103,6
19976104,"1, 1, 1, 1, 1, 1"
19976105,0
19976106,0
19976107,"1, 2, 3"
19976108,"1, 1"
19976109,0
19976110,"1, 1, 1"
19976111,0
19976112,0
19976113,6
19976114,0
19976115,"1, 3, 1, 1"
19976116,6
19976117,6
19976118,0
19976119,1
19976120,0
19976121,"1, 3, 1, 1"
19976122,0
19976123,0
19976124,"1, 3, 1, 1"
19976125,0
19976126,0
19976127,0
19976128,0
19976129,6
19976130,0
19976131,0
19976132,0
19976133,0
19976134,0
19976135,"1, 1, 3, 1"
19976136,0
19976137,0
19976138,0
19976139,6
19976140,"1, 2, 1"
19976141,6
19976142,6
19976143,"1, 3, 1, 1"
19976144,0
19976145,"1, 3, 1, 1"
19976146,"1, 3, 1, 1"
19976147,0
19976148,6
19976149,"1, 1, 1, 1, 1, 1"
19976150,"1, 1"
19976151,0
19976152,"1, 1"
19976153,6
19976154,"1, 3, 1"
19976155,"1, 1, 1, 1, 1, 1"
19976156,1
19976157,0
19976158,0
19976159,0
19976160,0
19976161,0
19976162,"1, 3, 1, 1"
19976163,0
19976164,0
19976165,"1, 1, 1, 1, 1"
19976166,6
19976167,"1, 1"
19976168,0
19976169,0
19976170,"1, 1, 3, 1"
19976171,"1, 1"
19976172,"1, 1"
19976173,0
19976174,"1, 1, 2, 1"
19976175,0
19976176,0
19976177,"1, 1, 3"
19976178,0
19976179,0
19976180,"1, 1, 1, 1, 1"
19976181,0
19976182,1
19976183,0
19976184,0
19976185,"1, 1, 1"
19976186,0
19976187,"1, 1, 3, 1"
19976188,0
19976189,"1, 1, 1"
19976190,0
19976191,0
19976192,"1, 1, 1"
19976193,"1, 1"
19976194,0
19976195,"1, 1, 3, 1"
19976196,0
19976197,0
19976198,"1, 1, 1, 1, 1"
19976199,0
19976200,"1, 1, 1, 1, 1"
19976201,"1, 1"
19976202,"1, 1"
19976203,"1, 3"
19976204,6
19976205,"1, 1, 1, 1"
19976206,0
19976207,"1, 2, 1"
19976208,6
19976209,"1, 1"
19976210,"1, 1"
19976211,0
19976212,6
19976213,0
19976214,"1, 1, 3, 1"
19976215,0
19976216,0
19976217,0
19976218,"1, 1, 1, 1, 1, 1"
19976219,0
19976220,"1, 3, 1"
19976221,1
19976222,1
19976223,6
19976224,"1, 1"
19976225,6
19976226,0
19976227,0
19976228,0
19976229,"1, 3, 1, 1"
19976230,6
19976231,"1, 3, 1, 1"
19976232,1
19976233,1
19976234,6
19976235,0
19976236,"1, 1"
19976237,0
19976238,0
19976239,0
19976240,6
19976241,"1, 3, 1, 1"
19976242,0
19976243,"1, 2, 1, 1, 1"
19976244,"1, 1, 1"
19976245,0
19976246,"1, 1, 1"
19976247,"1, 3"
19976248,0
19976249,6
19976250,"1, 1"
19976251,0
19976252,1
19976253,"1, 1, 1, 1"
19976254,1
19976255,6
19976256,0
19976257,0
19976258,"1, 3, 1, 1"
19976259,0
19976260,"1, 1"
19976261,6
19976262,0
19976263,0
19976264,"1, 3, 1, 1"
19976265,6
19976266,"1, 1, 1"
19976267,6
19976268,"1, 1"
19976269,0
19976270,"1, 1, 1"
19976271,6
19976272,0
19976273,0
19976274,6
19976275,"1, 3, 1"
19976276,6
19976277,"1, 1, 1, 1"
19976278,"1, 2"
19976279,6
19976280,0
19976281,"1, 3, 1, 1"
19976282,"1, 1, 1"
19976283,6
19976284,0
19976285,"1, 1, 1"
19976286,0
19976287,"1, 1"
19976288,0
19976289,"1, 1, 3, 1"
19976290,"1, 1, 1"
19976291,0
19976292,0
19976293,"1, 1, 1"
19976294,6
19976295,"1, 1"
19976296,0
19976297,"1, 1"
19976298,"1, 1, 1"
19976299,0
19976300,6
19976301,0
19976302,"1, 1, 3, 1"
19976303,"1, 1"
19976304,6
19976305,"1, 1, 1, 1"
19976306,6
19976307,0
19976308,6
19976309,0
19976310,"1, 1, 1, 3"
19976311,6
19976312,"1, 1, 1"
19976313,0
19976314,"1, 2, 1"
19976315,"1, 1, 1, 1, 1"
19976316,0
19976317,"1, 3, 1"
19976318,6
19976319,6
19976320,1
19976321,1
19976322,"1, 1, 1"
19976323,1
19976324,0
19976325,"1, 1"
19976326,3
19976327,6
19976328,"1, 1"
19976329,1
19976330,"1, 1, 1"
19976331,0
19976332,0
19976333,0
19976334,"1, 1, 1"
19976335,6
19976336,0
19976337,0
19976338,"1, 3, 1"
19976339,0
19976340,"1, 1, 1"
19976341,6
19976342,0
19976343,1
19976344,0
19976345,"1, 2, 1"
19976346,"1, 3, 1"
19976347,0
19976348,1
19976349,6
19976350,1
19976351,6
19976352,"1, 1, 1, 1"
19976353,"1, 3"
19976354,6
19976355,"1, 1, 1"
19976356,0
19976357,"1, 1, 1, 1"
19976358,0
19976359,0
19976360,"1, 3, 1"
19976361,1
19976362,6
19976363,"1, 3, 1, 1"
19976364,0
19976365,"1, 1"
19976366,"1, 1"
19976367,0
19976368,1
19976369,"3, 1"
19976370,"1, 1, 1"
19976371,1
19976372,"1, 1"
19976373,0
19976374,"1, 1, 1"
19976375,0
19976376,"1, 1, 3"
19976377,0
19976378,0
19976379,6
19976380,0
19976381,0
19976382,"1, 2, 1, 1, 1"
19976383,"1, 3, 1, 1"
19976384,0
19976385,0
19976386,"1, 1, 1"
19976387,6
19976388,"1, 1"
19976389,0
19976390,"1, 3, 1, 1"
19976391,1
19976392,1
19976393,"1, 1, 1, 1"
19976394,0
19976395,6
19976396,0
19976397,6
19976398,0
19976399,"1, 1, 3, 1"
19976400,0
19976401,"1, 1, 1, 1, 1"
19976402,6
19976403,"1, 1"
19976404,0
19976405,0
19976406,0
19976407,0
19976408,6
19976409,"1, 1, 3, 1"
19976410,"1, 1"
19976411,"1, 3"
19976412,"1, 1, 1, 1"
19976413,0
19976414,6
19976415,1
19976416,0
19976417,0
19976418,0
19976419,"1, 2, 3"
19976420,"1, 1, 1, 1"
19976421,1
19976422,0
19976423,"1, 1, 3"
19976424,0
19976425,"1, 1"
19976426,6
19976427,"1, 3, 1, 1"
19976428,0
19976429,0
19976430,0
19976431,"1, 1, 1"
19976432,"1, 1"
19976433,1
19976434,"1, 3, 1"
19976435,0
19976436,6
19976437,0
19976438,"1, 1, 1"
19976439,1
19976440,1
19976441,"1, 3"
19976442,0
19976443,0
19976444,0
19976445,"1, 1, 1, 1"
19976446,6
19976447,0
19976448,0
19976449,"1, 3, 1"
19976450,6
19976451,"1, 1"
19976452,1
19976453,0
19976454,"1, 3, 1"
19976455,"1, 1"
19976456,6
19976457,0
19976458,"1, 2, 1, 1"
19976459,6
19976460,0
19976461,0
19976462,"1, 3, 1"
19976463,1
19976464,0
19976465,0
19976466,0
19976467,0
19976468,"1, 3, 1, 1"
19976469,6
19976470,0
19976471,0
19976472,0
19976473,"1, 1, 3, 1"
19976474,0
19976475,"1, 1, 1, 1, 1, 1"
19976476,"1, 1, 1, 1"
19976477,"1, 1, 3"
19976478,1
19976479,6
19976480,6
19976481,6
19976482,"1, 1, 1, 1"
19976483,0
19976484,"1, 1, 1"
19976485,6
19976486,"3, 1"
19976487,0
19976488,0
19976489,"1, 1"
19976490,0
19976491,"1, 1"
19976492,"1, 3, 1, 1"
19976493,"1, 1"
19976494,0
19976495,1
19976496,6
19976497,0
19976498,"1, 2, 1"
19976499,"1, 3, 1"
19976500,0
19976501,"1, 1"
19976502,0
19976503,1
19976504,0
19976505,6
19976506,"1, 1, 3, 1"
19976507,0
19976508,6
19976509,"1, 1, 1"
19976510,0
19976511,"1, 3, 1, 1"
19976512,6
19976513,"1, 1"
19976514,"1, 1, 1, 1"
19976515,0
19976516,6
19976517,1
19976518,0
19976519,0
19976520,0
19976521,"1, 1, 3, 1"
19976522,6
19976523,0
19976524,0
19976525,"1, 3, 1, 1"
19976526,"1, 1, 1"
19976527,1
19976528,"3, 1"
19976529,0
19976530,"1, 1"
19976531,0
19976532,6
19976533,0
19976534,1
19976535,"1, 2, 3"
19976536,6
19976537,0
19976538,"1, 1, 1, 1"
19976539,6
19976540,6
19976541,1
